JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|AllocGRES|ReqGRES|ReqTRES|AllocTRES|call
1013115.batch|1013115.batch|call-fastp_ERR1777633_16||2043400K|gattaca15|0|2043400K|610440K|gattaca15|0|606828K|8K|gattaca15|0|8K|00:06:34|gattaca15|0|00:06:34|1|16|00:02:18|COMPLETED|0:0|2456565K|0|0|0|32768Mn|0|1332M|gattaca15|0|1332M|1398M|gattaca15|0|1398M||||cpu=16,mem=32768,node=1|fast
1013111.batch|1013111.batch|call-fastp_ERR1777633_1||1350432K|gattaca17|0|1350432K|617352K|gattaca17|0|617112K|8K|gattaca17|0|8K|00:05:59|gattaca17|0|00:05:59|1|1|00:06:07|COMPLETED|0:0|2487066K|0|0|0|32768Mn|0|1387M|gattaca17|0|1387M|1456M|gattaca17|0|1456M||||cpu=1,mem=32768,node=1|fast
1013125.batch|1013125.batch|call-fastp_ERR1777632_4||1294032K|gattaca15|0|1294032K|547428K|gattaca15|0|545156K|8K|gattaca15|0|8K|00:05:34|gattaca15|0|00:05:34|1|4|00:02:12|COMPLETED|0:0|2433607K|0|0|0|32768Mn|0|1355M|gattaca15|0|1355M|1422M|gattaca15|0|1422M||||cpu=4,mem=32768,node=1|fast
1013126.batch|1013126.batch|call-fastp_ERR1777632_8||1497812K|gattaca16|0|1497812K|554940K|gattaca16|0|544320K|8K|gattaca16|0|8K|00:05:59|gattaca16|0|00:05:59|1|8|00:02:14|COMPLETED|0:0|2459200K|0|0|0|32768Mn|0|1336M|gattaca16|0|1336M|1401M|gattaca16|0|1401M||||cpu=8,mem=32768,node=1|fast
1013124.batch|1013124.batch|call-fastp_ERR1777632_2||1157644K|gattaca15|0|1092108K|565416K|gattaca15|0|547132K|8K|gattaca15|0|8K|00:04:31|gattaca15|0|00:04:31|1|2|00:02:48|COMPLETED|0:0|2454856K|0|0|0|32768Mn|0|1306M|gattaca15|0|1306M|1366M|gattaca15|0|1366M||||cpu=2,mem=32768,node=1|fast
1013128.batch|1013128.batch|call-fastp_ERR1777632_24||2242028K|gattaca6|0|2242028K|557816K|gattaca6|0|540504K|8K|gattaca6|0|8K|00:06:28|gattaca6|0|00:06:28|1|24|00:02:20|COMPLETED|0:0|2773061K|0|0|0|32768Mn|0|1355M|gattaca6|0|1355M|1438M|gattaca6|0|1438M||||cpu=24,mem=32768,node=1|fast
1013127.batch|1013127.batch|call-fastp_ERR1777632_16||1975524K|gattaca17|0|1975524K|564108K|gattaca17|0|557656K|8K|gattaca17|0|8K|00:05:45|gattaca17|0|00:05:45|1|16|00:02:16|COMPLETED|0:0|2464753K|0|0|0|32768Mn|0|1314M|gattaca17|0|1314M|1376M|gattaca17|0|1376M||||cpu=16,mem=32768,node=1|fast
1013123.batch|1013123.batch|call-fastp_ERR1777632_1||1350400K|gattaca17|0|1284864K|645772K|gattaca17|0|603808K|8K|gattaca17|0|8K|00:04:29|gattaca17|0|00:04:29|1|1|00:04:38|COMPLETED|0:0|2482405K|0|0|0|32768Mn|0|1332M|gattaca17|0|1332M|1388M|gattaca17|0|1388M||||cpu=1,mem=32768,node=1|fast
1015993.batch|1015993.batch|call-vep_ERR1777631_4||2145692K|gattaca16|0|567620K|1019420K|gattaca16|0|20920K|21K|gattaca16|0|7K|00:00:07|gattaca16|0|00:00:04|1|4|00:00:54|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2244M|gattaca16|0|2244M|57M|gattaca16|0|57M||||cpu=4,mem=32768,node=1|ve
1015994.batch|1015994.batch|call-vep_ERR1777631_8||2027900K|gattaca18|0|791920K|829352K|gattaca18|0|211412K|21K|gattaca18|0|21K|00:00:04|gattaca18|0|00:00:03|1|8|00:00:39|COMPLETED|0:0|3334666K|0|0|0|32768Mn|0|2278M|gattaca18|0|2278M|53M|gattaca18|0|53M||||cpu=8,mem=32768,node=1|ve
1015992.batch|1015992.batch|call-vep_ERR1777631_2||1401772K|gattaca6|0|436804K|708884K|gattaca6|0|20952K|21K|gattaca6|0|7K|00:00:07|gattaca6|0|00:00:02|1|2|00:01:38|COMPLETED|0:0|1349562K|0|0|0|32768Mn|0|2169M|gattaca6|0|2169M|57M|gattaca6|0|57M||||cpu=2,mem=32768,node=1|ve
1015996.batch|1015996.batch|call-vep_ERR1777631_24||2981064K|gattaca6|0|436168K|1064064K|gattaca6|0|21088K|21K|gattaca6|0|7K|00:00:07|gattaca6|0|00:00:07|1|24|00:00:31|COMPLETED|0:0|1988853K|0|0|0|32768Mn|0|2485M|gattaca6|0|2485M|60M|gattaca6|0|60M||||cpu=24,mem=32768,node=1|ve
1015995.batch|1015995.batch|call-vep_ERR1777631_16||3214476K|gattaca15|0|434756K|1507288K|gattaca15|0|20992K|21K|gattaca15|0|7K|00:00:08|gattaca15|0|00:00:06|1|16|00:00:31|COMPLETED|0:0|2917833K|0|0|0|32768Mn|0|2437M|gattaca15|0|2437M|60M|gattaca15|0|60M||||cpu=16,mem=32768,node=1|ve
1015991.batch|1015991.batch|call-vep_ERR1777631_1||1692664K|gattaca6|0|567620K|871192K|gattaca6|0|20576K|21K|gattaca6|0|7K|00:00:07|gattaca6|0|00:00:00|1|1|00:02:49|COMPLETED|0:0|2699902K|0|0|0|32768Mn|0|2142M|gattaca6|0|2142M|56M|gattaca6|0|56M||||cpu=1,mem=32768,node=1|ve
1016005.batch|1016005.batch|call-vep_ERR1777634_4||1607248K|gattaca15|0|569280K|492192K|gattaca15|0|20848K|21K|gattaca15|0|7K|00:00:07|gattaca15|0|00:00:07|1|4|00:00:50|COMPLETED|0:0|2143714K|0|0|0|32768Mn|0|2216M|gattaca15|0|2216M|50M|gattaca15|0|50M||||cpu=4,mem=32768,node=1|ve
1016006.batch|1016006.batch|call-vep_ERR1777634_8||2268832K|gattaca17|0|569292K|936448K|gattaca17|0|20960K|21K|gattaca17|0|7K|00:00:06|gattaca17|0|00:00:02|1|8|00:00:35|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2267M|gattaca17|0|2267M|50M|gattaca17|0|50M||||cpu=8,mem=32768,node=1|ve
1016004.batch|1016004.batch|call-vep_ERR1777634_2||1455376K|gattaca17|0|435992K|766036K|gattaca17|0|19940K|21K|gattaca17|0|7K|00:00:07|gattaca17|0|00:00:00|1|2|00:01:18|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2142M|gattaca17|0|2142M|49M|gattaca17|0|49M||||cpu=2,mem=32768,node=1|ve
1016008.batch|1016008.batch|call-vep_ERR1777634_24||3046572K|gattaca6|0|500292K|1375728K|gattaca6|0|21056K|21K|gattaca6|0|7K|00:00:08|gattaca6|0|00:00:07|1|24|00:00:30|COMPLETED|0:0|2351004K|0|0|0|32768Mn|0|2453M|gattaca6|0|2453M|52M|gattaca6|0|52M||||cpu=24,mem=32768,node=1|ve
1016007.batch|1016007.batch|call-vep_ERR1777634_16||2517552K|gattaca8|0|2517552K|1012584K|gattaca8|0|1012584K|21K|gattaca8|0|21K|00:00:04|gattaca8|0|00:00:04|1|16|00:00:29|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2301M|gattaca8|0|2301M|49M|gattaca8|0|49M||||cpu=16,mem=32768,node=1|ve
1016003.batch|1016003.batch|call-vep_ERR1777634_1||1612668K|gattaca8|0|567624K|796360K|gattaca8|0|20912K|21K|gattaca8|0|7K|00:00:07|gattaca8|0|00:00:03|1|1|00:02:15|COMPLETED|0:0|4168333K|0|0|0|32768Mn|0|2124M|gattaca8|0|2124M|49M|gattaca8|0|49M||||cpu=1,mem=32768,node=1|ve
1015975.batch|1015975.batch|call-vep_ERR1777636_4||1947140K|gattaca8|0|434500K|953408K|gattaca8|0|20760K|21K|gattaca8|0|7K|00:00:07|gattaca8|0|00:00:01|1|4|00:00:57|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2251M|gattaca8|0|2251M|60M|gattaca8|0|60M||||cpu=4,mem=32768,node=1|ve
1015976.batch|1015976.batch|call-vep_ERR1777636_8||2393688K|gattaca19|0|500036K|923928K|gattaca19|0|20864K|21K|gattaca19|0|7K|00:00:09|gattaca19|0|00:00:09|1|8|00:00:40|COMPLETED|0:0|2223111K|0|0|0|32768Mn|0|2350M|gattaca19|0|2350M|61M|gattaca19|0|61M||||cpu=8,mem=32768,node=1|ve
1015974.batch|1015974.batch|call-vep_ERR1777636_2||1448620K|gattaca19|0|436800K|655440K|gattaca19|0|20824K|21K|gattaca19|0|7K|00:00:07|gattaca19|0|00:00:07|1|2|00:01:33|COMPLETED|0:0|2143714K|0|0|0|32768Mn|0|2194M|gattaca19|0|2194M|59M|gattaca19|0|59M||||cpu=2,mem=32768,node=1|ve
1015978.batch|1015978.batch|call-vep_ERR1777636_24||3744304K|gattaca15|0|768004K|1317052K|gattaca15|0|89152K|21K|gattaca15|0|21K|00:00:03|gattaca15|0|00:00:03|1|24|00:00:28|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2479M|gattaca15|0|2479M|58M|gattaca15|0|58M||||cpu=24,mem=32768,node=1|ve
1015977.batch|1015977.batch|call-vep_ERR1777636_16||2993360K|gattaca18|0|500280K|1217528K|gattaca18|0|21076K|21K|gattaca18|0|7K|00:00:06|gattaca18|0|00:00:06|1|16|00:00:34|COMPLETED|0:0|2084166K|0|0|0|32768Mn|0|2453M|gattaca18|0|2453M|62M|gattaca18|0|62M||||cpu=16,mem=32768,node=1|ve
1015973.batch|1015973.batch|call-vep_ERR1777636_1||1490456K|gattaca16|0|567616K|772336K|gattaca16|0|20532K|21K|gattaca16|0|7K|00:00:06|gattaca16|0|00:00:00|1|1|00:02:39|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2145M|gattaca16|0|2145M|59M|gattaca16|0|59M||||cpu=1,mem=32768,node=1|ve
1015981.batch|1015981.batch|call-vep_ERR1777635_4||1978200K|gattaca16|0|434748K|983512K|gattaca16|0|20684K|21K|gattaca16|0|7K|00:00:06|gattaca16|0|00:00:00|1|4|00:00:59|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2296M|gattaca16|0|2296M|67M|gattaca16|0|67M||||cpu=4,mem=32768,node=1|ve
1015982.batch|1015982.batch|call-vep_ERR1777635_8||2522372K|gattaca6|0|500032K|1052528K|gattaca6|0|20912K|21K|gattaca6|0|7K|00:00:05|gattaca6|0|00:00:04|1|8|00:00:57|COMPLETED|0:0|2952050K|0|0|0|32768Mn|0|2401M|gattaca6|0|2401M|68M|gattaca6|0|68M||||cpu=8,mem=32768,node=1|ve
1015980.batch|1015980.batch|call-vep_ERR1777635_2||1662496K|gattaca17|0|502080K|804552K|gattaca17|0|20932K|21K|gattaca17|0|7K|00:00:06|gattaca17|0|00:00:06|1|2|00:01:35|COMPLETED|0:0|1667333K|0|0|0|32768Mn|0|2228M|gattaca17|0|2228M|66M|gattaca17|0|66M||||cpu=2,mem=32768,node=1|ve
1015984.batch|1015984.batch|call-vep_ERR1777635_24||3393236K|gattaca6|0|436152K|1374296K|gattaca6|0|21032K|21K|gattaca6|0|7K|00:00:08|gattaca6|0|00:00:02|1|24|00:00:38|COMPLETED|0:0|1283741K|0|0|0|32768Mn|0|2573M|gattaca6|0|2573M|70M|gattaca6|0|70M||||cpu=24,mem=32768,node=1|ve
1015983.batch|1015983.batch|call-vep_ERR1777635_16||1973184K|gattaca8|0|567876K|640956K|gattaca8|0|21000K|21K|gattaca8|0|7K|00:00:06|gattaca8|0|00:00:06|1|16|00:00:33|COMPLETED|0:0|2084166K|0|0|0|32768Mn|0|2541M|gattaca8|0|2541M|69M|gattaca8|0|69M||||cpu=16,mem=32768,node=1|ve
1015979.batch|1015979.batch|call-vep_ERR1777635_1||1512548K|gattaca16|0|567616K|771388K|gattaca16|0|20500K|21K|gattaca16|0|7K|00:00:07|gattaca16|0|00:00:02|1|1|00:02:48|COMPLETED|0:0|5002000K|0|0|0|32768Mn|0|2190M|gattaca16|0|2190M|66M|gattaca16|0|66M||||cpu=1,mem=32768,node=1|ve
1015987.batch|1015987.batch|call-vep_ERR1777633_4||1801632K|gattaca16|0|503740K|840832K|gattaca16|0|21108K|21K|gattaca16|0|7K|00:00:07|gattaca16|0|00:00:06|1|4|00:00:52|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2238M|gattaca16|0|2238M|56M|gattaca16|0|56M||||cpu=4,mem=32768,node=1|ve
1015988.batch|1015988.batch|call-vep_ERR1777633_8||2074804K|gattaca16|0|1630352K|873036K|gattaca16|0|638364K|21K|gattaca16|0|21K|00:00:05|gattaca16|0|00:00:05|1|8|00:00:39|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2302M|gattaca16|0|2302M|52M|gattaca16|0|52M||||cpu=8,mem=32768,node=1|ve
1015986.batch|1015986.batch|call-vep_ERR1777633_2||1422344K|gattaca9|0|503752K|562544K|gattaca9|0|20736K|21K|gattaca9|0|7K|00:00:05|gattaca9|0|00:00:02|1|2|00:01:27|COMPLETED|0:0|3751500K|0|0|0|32768Mn|0|2161M|gattaca9|0|2161M|55M|gattaca9|0|55M||||cpu=2,mem=32768,node=1|ve
1015990.batch|1015990.batch|call-vep_ERR1777633_24||1865540K|gattaca6|0|500036K|600484K|gattaca6|0|21072K|21K|gattaca6|0|7K|00:00:07|gattaca6|0|00:00:07|1|24|00:00:32|COMPLETED|0:0|2567745K|0|0|0|32768Mn|0|2469M|gattaca6|0|2469M|59M|gattaca6|0|59M||||cpu=24,mem=32768,node=1|ve
1015989.batch|1015989.batch|call-vep_ERR1777633_16||2981508K|gattaca17|0|2531324K|1269728K|gattaca17|0|922204K|21K|gattaca17|0|21K|00:00:04|gattaca17|0|00:00:04|1|16|00:00:30|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2313M|gattaca17|0|2313M|55M|gattaca17|0|55M||||cpu=16,mem=32768,node=1|ve
1015985.batch|1015985.batch|call-vep_ERR1777633_1||1688232K|gattaca9|0|567612K|866980K|gattaca9|0|20676K|21K|gattaca9|0|7K|00:00:06|gattaca9|0|00:00:04|1|1|00:02:34|COMPLETED|0:0|3126250K|0|0|0|32768Mn|0|2142M|gattaca9|0|2142M|55M|gattaca9|0|55M||||cpu=1,mem=32768,node=1|ve
1015999.batch|1015999.batch|call-vep_ERR1777632_4||1942356K|gattaca15|0|369208K|1014252K|gattaca15|0|20932K|21K|gattaca15|0|7K|00:00:07|gattaca15|0|00:00:02|1|4|00:00:56|COMPLETED|0:0|3751500K|0|0|0|32768Mn|0|2255M|gattaca15|0|2255M|58M|gattaca15|0|58M||||cpu=4,mem=32768,node=1|ve
1016000.batch|1016000.batch|call-vep_ERR1777632_8||2413940K|gattaca19|0|680156K|1178148K|gattaca19|0|163060K|21K|gattaca19|0|21K|00:00:07|gattaca19|0|00:00:03|1|8|00:00:39|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2328M|gattaca19|0|2328M|55M|gattaca19|0|55M||||cpu=8,mem=32768,node=1|ve
1015998.batch|1015998.batch|call-vep_ERR1777632_2||1828156K|gattaca6|0|567620K|905192K|gattaca6|0|20684K|21K|gattaca6|0|7K|00:00:09|gattaca6|0|00:00:09|1|2|00:01:41|COMPLETED|0:0|2433289K|0|0|0|32768Mn|0|2201M|gattaca6|0|2201M|58M|gattaca6|0|58M||||cpu=2,mem=32768,node=1|ve
1016002.batch|1016002.batch|call-vep_ERR1777632_24||2566744K|gattaca6|0|569276K|1030708K|gattaca6|0|21220K|21K|gattaca6|0|7K|00:00:08|gattaca6|0|00:00:05|1|24|00:00:34|COMPLETED|0:0|2851816K|0|0|0|32768Mn|0|2504M|gattaca6|0|2504M|61M|gattaca6|0|61M||||cpu=24,mem=32768,node=1|ve
1016001.batch|1016001.batch|call-vep_ERR1777632_16||3084324K|gattaca18|0|567872K|1240216K|gattaca18|0|21088K|21K|gattaca18|0|7K|00:00:05|gattaca18|0|00:00:05|1|16|00:00:32|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|2446M|gattaca18|0|2446M|61M|gattaca18|0|61M||||cpu=16,mem=32768,node=1|ve
1015997.batch|1015997.batch|call-vep_ERR1777632_1||1892828K|gattaca6|0|567620K|1072844K|gattaca6|0|20704K|21K|gattaca6|0|7K|00:00:09|gattaca6|0|00:00:03|1|1|00:02:57|COMPLETED|0:0|1673569K|0|0|0|32768Mn|0|2161M|gattaca6|0|2161M|57M|gattaca6|0|57M||||cpu=1,mem=32768,node=1|ve
1014451.batch|1014451.batch|call-star_ERR1777631_4||17744720K|gattaca17|0|2245464K|17144304K|gattaca17|0|1716472K|28K|gattaca17|0|28K|00:31:53|gattaca17|0|00:31:53|1|4|00:08:48|COMPLETED|0:0|215323K|0|0|0|32768Mn|0|30643M|gattaca17|0|30643M|14603M|gattaca17|0|8670M||||cpu=4,mem=32768,node=1|sta
1014452.batch|1014452.batch|call-star_ERR1777631_8||18741220K|gattaca15|0|3581204K|17901420K|gattaca15|0|2913636K|7K|gattaca15|0|7K|00:31:16|gattaca15|0|00:31:16|1|8|00:04:37|COMPLETED|0:0|191574K|0|0|0|32768Mn|0|30339M|gattaca15|0|30339M|14367M|gattaca15|0|8591M||||cpu=8,mem=32768,node=1|sta
1014450.batch|1014450.batch|call-star_ERR1777631_2||17166012K|gattaca19|0|1202328K|16719356K|gattaca19|0|785280K|7K|gattaca19|0|7K|00:32:00|gattaca19|0|00:32:00|1|2|00:17:07|COMPLETED|0:0|180671K|0|0|0|32768Mn|0|30796M|gattaca19|0|30796M|14779M|gattaca19|0|8734M||||cpu=2,mem=32768,node=1|sta
1014454.batch|1014454.batch|call-star_ERR1777631_24||22850100K|gattaca6|0|6748492K|20858388K|gattaca6|0|5039496K|7K|gattaca6|0|7K|00:46:19|gattaca6|0|00:46:19|1|24|00:03:41|COMPLETED|0:0|1143150K|0|0|0|32768Mn|0|32036M|gattaca6|0|32036M|13389M|gattaca6|0|9987M||||cpu=24,mem=32768,node=1|sta
1014453.batch|1014453.batch|call-star_ERR1777631_16||20854828K|gattaca16|0|5639640K|19410960K|gattaca16|0|4472336K|7K|gattaca16|0|7K|00:32:37|gattaca16|0|00:32:37|1|16|00:02:48|COMPLETED|0:0|296107K|0|0|0|32768Mn|0|29732M|gattaca16|0|29732M|13773M|gattaca16|0|8498M||||cpu=16,mem=32768,node=1|sta
1014449.batch|1014449.batch|call-star_ERR1777631_1||17038828K|gattaca19|0|1074316K|16507188K|gattaca19|0|551008K|7K|gattaca19|0|7K|00:32:41|gattaca19|0|00:32:41|1|1|00:34:20|COMPLETED|0:0|157763K|0|0|0|32768Mn|0|30493M|gattaca19|0|30493M|14764M|gattaca19|0|8691M||||cpu=1,mem=32768,node=1|sta
1014463.batch|1014463.batch|call-star_ERR1777634_4||17743320K|gattaca17|0|1798140K|17144356K|gattaca17|0|1164724K|7K|gattaca17|0|7K|00:19:56|gattaca17|0|00:19:56|1|4|00:05:38|COMPLETED|0:0|2457086K|0|0|0|32768Mn|0|25126M|gattaca17|0|25126M|9030M|gattaca17|0|5418M||||cpu=4,mem=32768,node=1|sta
