JobID|JobName|State|Start|End|NCPUS|CPUTime|Elapsed|MaxRSS|
1019232.batch|batch|COMPLETED|2020-03-21T22:49:13|2020-03-22T02:37:13|1|03:48:00|03:48:00|2473288K|
1019233|cromwell_b56b1830_HaplotypeCaller|COMPLETED|2020-03-21T22:50:36|2020-03-22T02:18:17|1|03:27:41|03:27:41||
1019233.batch|batch|COMPLETED|2020-03-21T22:50:36|2020-03-22T02:18:17|1|03:27:41|03:27:41|2517448K|
1019234|cromwell_c41e41e7_HaplotypeCaller|COMPLETED|2020-03-21T22:53:19|2020-03-22T03:51:36|1|04:58:17|04:58:17||
1019234.batch|batch|COMPLETED|2020-03-21T22:53:19|2020-03-22T03:51:36|1|04:58:17|04:58:17|2383992K|
1019235|cromwell_9230a49e_HaplotypeCaller|COMPLETED|2020-03-21T22:55:18|2020-03-22T03:59:06|1|05:03:48|05:03:48||
1019235.batch|batch|COMPLETED|2020-03-21T22:55:18|2020-03-22T03:59:06|1|05:03:48|05:03:48|2500628K|
1019236|cromwell_48d3c782_HaplotypeCaller|COMPLETED|2020-03-21T23:04:42|2020-03-22T04:13:32|1|05:08:50|05:08:50||
1019236.batch|batch|COMPLETED|2020-03-21T23:04:42|2020-03-22T04:13:32|1|05:08:50|05:08:50|2455532K|
1019237|cromwell_9e2131ec_HaplotypeCaller|COMPLETED|2020-03-21T23:13:41|2020-03-22T02:04:20|1|02:50:39|02:50:39||
1019237.batch|batch|COMPLETED|2020-03-21T23:13:41|2020-03-22T02:04:20|1|02:50:39|02:50:39|2451300K|
1019238|cromwell_da342b1d_MergeVCFs|COMPLETED|2020-03-21T23:23:01|2020-03-21T23:23:16|1|00:00:15|00:00:15||
1019238.batch|batch|COMPLETED|2020-03-21T23:23:01|2020-03-21T23:23:16|1|00:00:15|00:00:15|512452K|
1019239|cromwell_da342b1d_VariantFiltration|COMPLETED|2020-03-21T23:23:20|2020-03-21T23:23:40|1|00:00:20|00:00:20||
1019239.batch|batch|COMPLETED|2020-03-21T23:23:20|2020-03-21T23:23:40|1|00:00:20|00:00:20|759872K|
1019240|cromwell_65201559_vep|COMPLETED|2020-03-21T23:23:52|2020-03-21T23:25:29|4|00:06:28|00:01:37||
1019240.batch|batch|COMPLETED|2020-03-21T23:23:52|2020-03-21T23:25:29|4|00:06:28|00:01:37|1072412K|
1019241|cromwell_85746b4e_MergeVCFs|COMPLETED|2020-03-21T23:30:38|2020-03-21T23:30:50|1|00:00:12|00:00:12||
1019241.batch|batch|COMPLETED|2020-03-21T23:30:38|2020-03-21T23:30:50|1|00:00:12|00:00:12|527568K|
1019242|cromwell_85746b4e_VariantFiltration|COMPLETED|2020-03-21T23:30:56|2020-03-21T23:31:16|1|00:00:20|00:00:20||
1019242.batch|batch|COMPLETED|2020-03-21T23:30:56|2020-03-21T23:31:16|1|00:00:20|00:00:20|777596K|
1019243|cromwell_65201559_vep|COMPLETED|2020-03-21T23:31:23|2020-03-21T23:32:50|4|00:05:48|00:01:27||
1019243.batch|batch|COMPLETED|2020-03-21T23:31:23|2020-03-21T23:32:50|4|00:05:48|00:01:27|962356K|
1019244|cromwell_c44e72a7_ApplyBQSR|COMPLETED|2020-03-21T23:35:23|2020-03-22T00:07:13|1|00:31:50|00:31:50||
1019244.batch|batch|COMPLETED|2020-03-21T23:35:23|2020-03-22T00:07:13|1|00:31:50|00:31:50|784008K|
1019245|cromwell_c44e72a7_HaplotypeCaller|COMPLETED|2020-03-22T00:10:51|2020-03-22T03:32:18|1|03:21:27|03:21:27||
1019245.batch|batch|COMPLETED|2020-03-22T00:10:51|2020-03-22T03:32:18|1|03:21:27|03:21:27|2472948K|
1019246|cromwell_b09ca547_MergeVCFs|COMPLETED|2020-03-22T00:15:45|2020-03-22T00:15:58|1|00:00:13|00:00:13||
1019246.batch|batch|COMPLETED|2020-03-22T00:15:45|2020-03-22T00:15:58|1|00:00:13|00:00:13|534260K|
1019247|cromwell_b09ca547_VariantFiltration|COMPLETED|2020-03-22T00:16:05|2020-03-22T00:16:23|1|00:00:18|00:00:18||
1019247.batch|batch|COMPLETED|2020-03-22T00:16:05|2020-03-22T00:16:23|1|00:00:18|00:00:18|774984K|
1019248|cromwell_65201559_vep|COMPLETED|2020-03-22T00:16:32|2020-03-22T00:18:07|4|00:06:20|00:01:35||
1019248.batch|batch|COMPLETED|2020-03-22T00:16:32|2020-03-22T00:18:07|4|00:06:20|00:01:35|1139016K|
1019249|cromwell_2de240e6_MergeVCFs|COMPLETED|2020-03-22T00:43:24|2020-03-22T00:43:36|1|00:00:12|00:00:12||
1019249.batch|batch|COMPLETED|2020-03-22T00:43:24|2020-03-22T00:43:36|1|00:00:12|00:00:12|542140K|
1019250|cromwell_2de240e6_VariantFiltration|COMPLETED|2020-03-22T00:43:41|2020-03-22T00:44:02|1|00:00:21|00:00:21||
1019250.batch|batch|COMPLETED|2020-03-22T00:43:41|2020-03-22T00:44:02|1|00:00:21|00:00:21|792436K|
1019251|cromwell_65201559_vep|COMPLETED|2020-03-22T00:44:08|2020-03-22T00:45:46|4|00:06:32|00:01:38||
1019251.batch|batch|COMPLETED|2020-03-22T00:44:08|2020-03-22T00:45:46|4|00:06:32|00:01:38|1131412K|
1019252|cromwell_9ace3252_MergeVCFs|COMPLETED|2020-03-22T00:53:41|2020-03-22T00:53:55|1|00:00:14|00:00:14||
1019252.batch|batch|COMPLETED|2020-03-22T00:53:41|2020-03-22T00:53:55|1|00:00:14|00:00:14|639980K|
1019253|cromwell_9ace3252_VariantFiltration|COMPLETED|2020-03-22T00:54:03|2020-03-22T00:54:28|1|00:00:25|00:00:25||
1019253.batch|batch|COMPLETED|2020-03-22T00:54:03|2020-03-22T00:54:28|1|00:00:25|00:00:25|802296K|
1019254|cromwell_70c46e42_vep|COMPLETED|2020-03-22T00:54:36|2020-03-22T00:57:42|4|00:12:24|00:03:06||
1019254.batch|batch|COMPLETED|2020-03-22T00:54:36|2020-03-22T00:57:42|4|00:12:24|00:03:06|942820K|
1019255|cromwell_3615fdbf_MergeVCFs|COMPLETED|2020-03-22T01:08:16|2020-03-22T01:08:28|1|00:00:12|00:00:12||
1019255.batch|batch|COMPLETED|2020-03-22T01:08:16|2020-03-22T01:08:28|1|00:00:12|00:00:12|626040K|
1019256|cromwell_3615fdbf_VariantFiltration|COMPLETED|2020-03-22T01:08:32|2020-03-22T01:08:52|1|00:00:20|00:00:20||
1019256.batch|batch|COMPLETED|2020-03-22T01:08:32|2020-03-22T01:08:52|1|00:00:20|00:00:20|772984K|
1019257|cromwell_65201559_vep|COMPLETED|2020-03-22T01:08:58|2020-03-22T01:10:54|4|00:07:44|00:01:56||
1019257.batch|batch|COMPLETED|2020-03-22T01:08:58|2020-03-22T01:10:54|4|00:07:44|00:01:56|1051768K|
1019258|cromwell_1e2addb3_MergeVCFs|COMPLETED|2020-03-22T01:15:00|2020-03-22T01:15:13|1|00:00:13|00:00:13||
1019258.batch|batch|COMPLETED|2020-03-22T01:15:00|2020-03-22T01:15:13|1|00:00:13|00:00:13|633836K|
1019259|cromwell_1e2addb3_VariantFiltration|COMPLETED|2020-03-22T01:15:17|2020-03-22T01:15:43|1|00:00:26|00:00:26||
1019259.batch|batch|COMPLETED|2020-03-22T01:15:17|2020-03-22T01:15:43|1|00:00:26|00:00:26|798652K|
1019260|cromwell_70c46e42_vep|COMPLETED|2020-03-22T01:15:49|2020-03-22T01:18:46|4|00:11:48|00:02:57||
1019260.batch|batch|COMPLETED|2020-03-22T01:15:49|2020-03-22T01:18:46|4|00:11:48|00:02:57|977480K|
1019261|cromwell_ecdf2135_MergeVCFs|COMPLETED|2020-03-22T01:17:47|2020-03-22T01:17:58|1|00:00:11|00:00:11||
1019261.batch|batch|COMPLETED|2020-03-22T01:17:47|2020-03-22T01:17:58|1|00:00:11|00:00:11|659272K|
1019262|cromwell_ecdf2135_VariantFiltration|COMPLETED|2020-03-22T01:18:03|2020-03-22T01:18:23|1|00:00:20|00:00:20||
1019262.batch|batch|COMPLETED|2020-03-22T01:18:03|2020-03-22T01:18:23|1|00:00:20|00:00:20|772656K|
1019263|cromwell_65201559_vep|COMPLETED|2020-03-22T01:18:33|2020-03-22T01:20:17|4|00:06:56|00:01:44||
1019263.batch|batch|COMPLETED|2020-03-22T01:18:33|2020-03-22T01:20:17|4|00:06:56|00:01:44|971580K|
1019264|cromwell_1ba144cc_MergeVCFs|COMPLETED|2020-03-22T01:20:04|2020-03-22T01:20:16|1|00:00:12|00:00:12||
1019264.batch|batch|COMPLETED|2020-03-22T01:20:04|2020-03-22T01:20:16|1|00:00:12|00:00:12|741712K|
1019265|cromwell_1ba144cc_VariantFiltration|COMPLETED|2020-03-22T01:20:19|2020-03-22T01:20:48|1|00:00:29|00:00:29||
1019265.batch|batch|COMPLETED|2020-03-22T01:20:19|2020-03-22T01:20:48|1|00:00:29|00:00:29|797160K|
1019266|cromwell_70c46e42_vep|COMPLETED|2020-03-22T01:20:55|2020-03-22T01:24:29|4|00:14:16|00:03:34||
1019266.batch|batch|COMPLETED|2020-03-22T01:20:55|2020-03-22T01:24:29|4|00:14:16|00:03:34|769748K|
1019267|cromwell_e3d697e0_MergeVCFs|COMPLETED|2020-03-22T01:34:59|2020-03-22T01:35:10|1|00:00:11|00:00:11||
1019267.batch|batch|COMPLETED|2020-03-22T01:34:59|2020-03-22T01:35:10|1|00:00:11|00:00:11|604700K|
1019268|cromwell_e3d697e0_VariantFiltration|COMPLETED|2020-03-22T01:35:14|2020-03-22T01:35:32|1|00:00:18|00:00:18||
1019268.batch|batch|COMPLETED|2020-03-22T01:35:14|2020-03-22T01:35:32|1|00:00:18|00:00:18|774836K|
1019269|cromwell_65201559_vep|COMPLETED|2020-03-22T01:35:39|2020-03-22T01:37:21|4|00:06:48|00:01:42||
1019269.batch|batch|COMPLETED|2020-03-22T01:35:39|2020-03-22T01:37:21|4|00:06:48|00:01:42|1022968K|
1019270|cromwell_5f54d4e3_MergeVCFs|COMPLETED|2020-03-22T01:54:32|2020-03-22T01:54:44|1|00:00:12|00:00:12||
1019270.batch|batch|COMPLETED|2020-03-22T01:54:32|2020-03-22T01:54:44|1|00:00:12|00:00:12|730032K|
1019271|cromwell_5f54d4e3_VariantFiltration|COMPLETED|2020-03-22T01:54:47|2020-03-22T01:55:13|1|00:00:26|00:00:26||
1019271.batch|batch|COMPLETED|2020-03-22T01:54:47|2020-03-22T01:55:13|1|00:00:26|00:00:26|802544K|
1019272|cromwell_70c46e42_vep|COMPLETED|2020-03-22T01:55:23|2020-03-22T01:58:20|4|00:11:48|00:02:57||
1019272.batch|batch|COMPLETED|2020-03-22T01:55:23|2020-03-22T01:58:20|4|00:11:48|00:02:57|802116K|
1019273|cromwell_9e2131ec_MergeVCFs|COMPLETED|2020-03-22T02:04:32|2020-03-22T02:04:42|1|00:00:10|00:00:10||
1019273.batch|batch|COMPLETED|2020-03-22T02:04:32|2020-03-22T02:04:42|1|00:00:10|00:00:10|721276K|
1019274|cromwell_9e2131ec_VariantFiltration|COMPLETED|2020-03-22T02:04:47|2020-03-22T02:05:05|1|00:00:18|00:00:18||
1019274.batch|batch|COMPLETED|2020-03-22T02:04:47|2020-03-22T02:05:05|1|00:00:18|00:00:18|774244K|
1019275|cromwell_3b8f51a0_MergeVCFs|COMPLETED|2020-03-22T02:04:50|2020-03-22T02:05:01|1|00:00:11|00:00:11||
1019275.batch|batch|COMPLETED|2020-03-22T02:04:50|2020-03-22T02:05:01|1|00:00:11|00:00:11|742392K|
1019276|cromwell_3b8f51a0_VariantFiltration|COMPLETED|2020-03-22T02:05:06|2020-03-22T02:05:28|1|00:00:22|00:00:22||
1019276.batch|batch|COMPLETED|2020-03-22T02:05:06|2020-03-22T02:05:28|1|00:00:22|00:00:22|802436K|
1019277|cromwell_65201559_vep|COMPLETED|2020-03-22T02:05:12|2020-03-22T02:06:49|4|00:06:28|00:01:37||
1019277.batch|batch|COMPLETED|2020-03-22T02:05:12|2020-03-22T02:06:49|4|00:06:28|00:01:37|1154704K|
1019278|cromwell_70c46e42_vep|COMPLETED|2020-03-22T02:05:36|2020-03-22T02:08:40|4|00:12:16|00:03:04||
1019278.batch|batch|COMPLETED|2020-03-22T02:05:36|2020-03-22T02:08:40|4|00:12:16|00:03:04|866160K|
1019279|cromwell_c85ca8b2_MergeVCFs|COMPLETED|2020-03-22T02:08:32|2020-03-22T02:08:47|1|00:00:15|00:00:15||
1019279.batch|batch|COMPLETED|2020-03-22T02:08:32|2020-03-22T02:08:47|1|00:00:15|00:00:15|623676K|
1019280|cromwell_c85ca8b2_VariantFiltration|COMPLETED|2020-03-22T02:08:51|2020-03-22T02:09:18|1|00:00:27|00:00:27||
1019280.batch|batch|COMPLETED|2020-03-22T02:08:51|2020-03-22T02:09:18|1|00:00:27|00:00:27|802852K|
1019281|cromwell_599a4891_vep|COMPLETED|2020-03-22T02:09:31|2020-03-22T02:11:57|4|00:09:44|00:02:26||
1019281.batch|batch|COMPLETED|2020-03-22T02:09:31|2020-03-22T02:11:57|4|00:09:44|00:02:26|907908K|
1019282|cromwell_14202129_MergeVCFs|COMPLETED|2020-03-22T02:14:52|2020-03-22T02:15:03|1|00:00:11|00:00:11||
1019282.batch|batch|COMPLETED|2020-03-22T02:14:52|2020-03-22T02:15:03|1|00:00:11|00:00:11|733304K|
1019283|cromwell_14202129_VariantFiltration|COMPLETED|2020-03-22T02:15:09|2020-03-22T02:15:32|1|00:00:23|00:00:23||
1019283.batch|batch|COMPLETED|2020-03-22T02:15:09|2020-03-22T02:15:32|1|00:00:23|00:00:23|799688K|
1019284|cromwell_599a4891_vep|COMPLETED|2020-03-22T02:15:41|2020-03-22T02:17:38|4|00:07:48|00:01:57||
1019284.batch|batch|COMPLETED|2020-03-22T02:15:41|2020-03-22T02:17:38|4|00:07:48|00:01:57|811444K|
1019285|cromwell_b56b1830_MergeVCFs|COMPLETED|2020-03-22T02:22:45|2020-03-22T02:22:58|1|00:00:13|00:00:13||
1019285.batch|batch|COMPLETED|2020-03-22T02:22:45|2020-03-22T02:22:58|1|00:00:13|00:00:13|557852K|
1019286|cromwell_b56b1830_VariantFiltration|COMPLETED|2020-03-22T02:23:04|2020-03-22T02:23:27|1|00:00:23|00:00:23||
1019286.batch|batch|COMPLETED|2020-03-22T02:23:04|2020-03-22T02:23:27|1|00:00:23|00:00:23|803820K|
1019287|cromwell_70c46e42_vep|COMPLETED|2020-03-22T02:23:36|2020-03-22T02:26:33|4|00:11:48|00:02:57||
1019287.batch|batch|COMPLETED|2020-03-22T02:23:36|2020-03-22T02:26:33|4|00:11:48|00:02:57|904856K|
1019288|cromwell_da74978a_MergeVCFs|COMPLETED|2020-03-22T02:27:19|2020-03-22T02:27:30|1|00:00:11|00:00:11||
1019288.batch|batch|COMPLETED|2020-03-22T02:27:19|2020-03-22T02:27:30|1|00:00:11|00:00:11|751984K|
1019289|cromwell_da74978a_VariantFiltration|COMPLETED|2020-03-22T02:27:35|2020-03-22T02:28:00|1|00:00:25|00:00:25||
1019289.batch|batch|COMPLETED|2020-03-22T02:27:35|2020-03-22T02:28:00|1|00:00:25|00:00:25|800288K|
1019290|cromwell_70c46e42_vep|COMPLETED|2020-03-22T02:28:07|2020-03-22T02:30:58|4|00:11:24|00:02:51||
1019290.batch|batch|COMPLETED|2020-03-22T02:28:07|2020-03-22T02:30:58|4|00:11:24|00:02:51|957012K|
1019291|cromwell_8d8607d2_MergeVCFs|COMPLETED|2020-03-22T02:32:21|2020-03-22T02:32:33|1|00:00:12|00:00:12||
1019291.batch|batch|COMPLETED|2020-03-22T02:32:21|2020-03-22T02:32:33|1|00:00:12|00:00:12|734308K|
1019292|cromwell_8d8607d2_VariantFiltration|COMPLETED|2020-03-22T02:32:38|2020-03-22T02:33:01|1|00:00:23|00:00:23||
1019292.batch|batch|COMPLETED|2020-03-22T02:32:38|2020-03-22T02:33:01|1|00:00:23|00:00:23|800176K|
1019293|cromwell_70c46e42_vep|COMPLETED|2020-03-22T02:33:06|2020-03-22T02:35:47|4|00:10:44|00:02:41||
1019293.batch|batch|COMPLETED|2020-03-22T02:33:06|2020-03-22T02:35:47|4|00:10:44|00:02:41|870464K|
1019294|cromwell_6907a000_MergeVCFs|COMPLETED|2020-03-22T02:40:53|2020-03-22T02:41:05|1|00:00:12|00:00:12||
1019294.batch|batch|COMPLETED|2020-03-22T02:40:53|2020-03-22T02:41:05|1|00:00:12|00:00:12|676100K|
1019295|cromwell_6907a000_VariantFiltration|COMPLETED|2020-03-22T02:41:11|2020-03-22T02:41:39|1|00:00:28|00:00:28||
1019295.batch|batch|COMPLETED|2020-03-22T02:41:11|2020-03-22T02:41:39|1|00:00:28|00:00:28|800824K|
1019296|cromwell_70c46e42_vep|COMPLETED|2020-03-22T02:41:44|2020-03-22T02:44:31|4|00:11:08|00:02:47||
1019296.batch|batch|COMPLETED|2020-03-22T02:41:44|2020-03-22T02:44:31|4|00:11:08|00:02:47|869904K|
1019297|cromwell_70c46e42_hipathia|COMPLETED|2020-03-22T02:44:56|2020-03-22T02:46:43|1|00:01:47|00:01:47||
1019297.batch|batch|COMPLETED|2020-03-22T02:44:56|2020-03-22T02:46:43|1|00:01:47|00:01:47|1718628K|
1019298|cromwell_70c46e42_report|COMPLETED|2020-03-22T02:46:57|2020-03-22T02:47:09|1|00:00:12|00:00:12||
1019298.batch|batch|COMPLETED|2020-03-22T02:46:57|2020-03-22T02:47:09|1|00:00:12|00:00:12|260316K|
1019299|cromwell_1e884b69_MergeVCFs|COMPLETED|2020-03-22T02:51:13|2020-03-22T02:51:27|1|00:00:14|00:00:14||
1019299.batch|batch|COMPLETED|2020-03-22T02:51:13|2020-03-22T02:51:27|1|00:00:14|00:00:14|714852K|
1019300|cromwell_1e884b69_VariantFiltration|COMPLETED|2020-03-22T02:51:34|2020-03-22T02:51:55|1|00:00:21|00:00:21||
1019300.batch|batch|COMPLETED|2020-03-22T02:51:34|2020-03-22T02:51:55|1|00:00:21|00:00:21|807700K|
1019301|cromwell_599a4891_vep|COMPLETED|2020-03-22T02:52:01|2020-03-22T02:54:34|4|00:10:12|00:02:33||
1019301.batch|batch|COMPLETED|2020-03-22T02:52:01|2020-03-22T02:54:34|4|00:10:12|00:02:33|818812K|
1019302|cromwell_c44e72a7_MergeVCFs|COMPLETED|2020-03-22T03:33:06|2020-03-22T03:33:17|1|00:00:11|00:00:11||
1019302.batch|batch|COMPLETED|2020-03-22T03:33:06|2020-03-22T03:33:17|1|00:00:11|00:00:11|740932K|
1019303|cromwell_c44e72a7_VariantFiltration|COMPLETED|2020-03-22T03:33:21|2020-03-22T03:33:39|1|00:00:18|00:00:18||
1019303.batch|batch|COMPLETED|2020-03-22T03:33:21|2020-03-22T03:33:39|1|00:00:18|00:00:18|776444K|
1019304|cromwell_65201559_vep|COMPLETED|2020-03-22T03:33:44|2020-03-22T03:35:31|4|00:07:08|00:01:47||
1019304.batch|batch|COMPLETED|2020-03-22T03:33:44|2020-03-22T03:35:31|4|00:07:08|00:01:47|1048504K|
1019305|cromwell_65201559_hipathia|COMPLETED|2020-03-22T03:35:53|2020-03-22T03:37:33|1|00:01:40|00:01:40||
1019305.batch|batch|COMPLETED|2020-03-22T03:35:53|2020-03-22T03:37:33|1|00:01:40|00:01:40|1692904K|
1019306|cromwell_65201559_report|COMPLETED|2020-03-22T03:37:39|2020-03-22T03:37:49|1|00:00:10|00:00:10||
1019306.batch|batch|COMPLETED|2020-03-22T03:37:39|2020-03-22T03:37:49|1|00:00:10|00:00:10|279924K|
1019307|cromwell_c41e41e7_MergeVCFs|COMPLETED|2020-03-22T03:54:30|2020-03-22T03:54:41|1|00:00:11|00:00:11||
1019307.batch|batch|COMPLETED|2020-03-22T03:54:30|2020-03-22T03:54:41|1|00:00:11|00:00:11|735708K|
1019308|cromwell_c41e41e7_VariantFiltration|COMPLETED|2020-03-22T03:54:45|2020-03-22T03:55:08|1|00:00:23|00:00:23||
1019308.batch|batch|COMPLETED|2020-03-22T03:54:45|2020-03-22T03:55:08|1|00:00:23|00:00:23|812052K|
1019309|cromwell_599a4891_vep|COMPLETED|2020-03-22T03:55:17|2020-03-22T03:57:29|4|00:08:48|00:02:12||
1019309.batch|batch|COMPLETED|2020-03-22T03:55:17|2020-03-22T03:57:29|4|00:08:48|00:02:12|967700K|
1019310|cromwell_9230a49e_MergeVCFs|COMPLETED|2020-03-22T04:01:58|2020-03-22T04:02:12|1|00:00:14|00:00:14||
1019310.batch|batch|COMPLETED|2020-03-22T04:01:58|2020-03-22T04:02:12|1|00:00:14|00:00:14|710080K|
1019311|cromwell_9230a49e_VariantFiltration|COMPLETED|2020-03-22T04:02:17|2020-03-22T04:02:44|1|00:00:27|00:00:27||
1019311.batch|batch|COMPLETED|2020-03-22T04:02:17|2020-03-22T04:02:44|1|00:00:27|00:00:27|803000K|
1019312|cromwell_599a4891_vep|COMPLETED|2020-03-22T04:02:49|2020-03-22T04:05:31|4|00:10:48|00:02:42||
1019312.batch|batch|COMPLETED|2020-03-22T04:02:49|2020-03-22T04:05:31|4|00:10:48|00:02:42|950932K|
1019313|cromwell_48d3c782_MergeVCFs|COMPLETED|2020-03-22T04:15:12|2020-03-22T04:15:22|1|00:00:10|00:00:10||
1019313.batch|batch|COMPLETED|2020-03-22T04:15:12|2020-03-22T04:15:22|1|00:00:10|00:00:10|753840K|
1019314|cromwell_48d3c782_VariantFiltration|COMPLETED|2020-03-22T04:15:27|2020-03-22T04:15:51|1|00:00:24|00:00:24||
1019314.batch|batch|COMPLETED|2020-03-22T04:15:27|2020-03-22T04:15:51|1|00:00:24|00:00:24|799508K|
1019315|cromwell_599a4891_vep|COMPLETED|2020-03-22T04:15:58|2020-03-22T04:18:14|4|00:09:04|00:02:16||
1019315.batch|batch|COMPLETED|2020-03-22T04:15:58|2020-03-22T04:18:14|4|00:09:04|00:02:16|807464K|
1019316|cromwell_599a4891_hipathia|COMPLETED|2020-03-22T04:18:26|2020-03-22T04:19:59|1|00:01:33|00:01:33||
1019316.batch|batch|COMPLETED|2020-03-22T04:18:26|2020-03-22T04:19:59|1|00:01:33|00:01:33|1374536K|
1019317|cromwell_599a4891_report|COMPLETED|2020-03-22T04:20:06|2020-03-22T04:20:12|1|00:00:06|00:00:06||
1019317.batch|batch|COMPLETED|2020-03-22T04:20:06|2020-03-22T04:20:12|1|00:00:06|00:00:06|992K|
